lead_id,platform,comment_text,city,district,province,customer_type,housing_type,demand_signals,lead_score,lead_grade,contact_intent,urgency,status,created_at,is_inbound,alert_sent_at,journey_id,lead_source_type
PV_LEAD_C8CD326E,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_90A3B706,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_7A645727,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_302345F7,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_4D579DD0,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_9E9E645F,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_859DACC2,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_846A3793,douyin,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 15:22:00,,,,
PV_LEAD_25416187,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_5325F826,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_558989A7,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_5E6CE23C,douyin,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 15:22:00,,,,
PV_LEAD_F6EBEF70,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_EC9FA812,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_D48C12EF,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_339885D8,douyin,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 15:22:00,,,,
PV_LEAD_FCD57988,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_A172E8BF,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_B24E3CE3,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 15:22:00,,,,
PV_LEAD_FDBDDBC6,douyin,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 15:22:00,,,,
PV_LEAD_DD54F063,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_EB3E8F04,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_9AF2B8DE,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_11F2E39D,douyin,光伏发电靠谱吗？我朋友说用几年就不行了，是真的吗？,四川德阳,,四川德阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 15:22:01,,,,
PV_LEAD_5BEAF9AB,douyin,光伏发电靠谱吗？我朋友说用几年就不行了，是真的吗？,四川德阳,,四川德阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 15:22:01,,,,
PV_LEAD_4E4DF37C,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_3D5F60C8,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_A5D03D98,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_16E9A316,douyin,光伏发电靠谱吗？我朋友说用几年就不行了，是真的吗？,四川德阳,,四川德阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 15:22:01,,,,
PV_LEAD_5BA985AC,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_D1FE8D9F,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_3AF6F6EA,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_A30BF28A,douyin,重庆渝北的高价值住宅，想了解一下光伏怎么装,重庆,,重庆,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 15:22:01,,,,
PV_LEAD_829E473F,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,66,A,True,medium,new,2026-07-20 15:22:01,,,,
PV_LEAD_F1D2957C,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_0EFB7935,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 15:22:01,,,,
PV_LEAD_32564EE0,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 15:22:02,,,,
PV_LEAD_3826E63B,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 15:22:02,,,,
PV_LEAD_536140E8,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,66,A,True,medium,new,2026-07-20 15:22:02,,,,
PV_LEAD_9CAD723F,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 15:22:02,,,,
PV_LEAD_5759C9C1,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 15:22:02,,,,
PV_LEAD_2AA61336,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_6F83FB9B,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_39622A5C,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_773CB413,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_BDEFC8CA,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_3AAF5A52,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_20F83730,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_78D6ED07,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_3D7F3CA8,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_13C96CB1,douyin,成都别墅想装光伏，报个价,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 16:43:15,,,,
PV_LEAD_C5CA5501,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_624E6D93,douyin,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 16:43:16,,,,
PV_LEAD_4D60E91B,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_39864425,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_21EF39D2,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_63602C6E,douyin,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 16:43:16,,,,
PV_LEAD_AC66CB24,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_93D828A2,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_FC460417,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_FBD3BEC3,douyin,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 16:43:16,,,,
PV_LEAD_C2F21D33,douyin,我在成都高新区，叠拼别墅想装光伏，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,100,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_90522AD7,douyin,重庆渝北独栋别墅，夏天电费太高了，装光伏一年能省多少？,重庆,,重庆,别墅用户,别墅,安装需求,81,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_8D807B00,xiaohongshu,成都这边有靠谱的光伏安装推荐吗？家里阳光房想改造成光伏顶,四川成都,,四川成都,高价值住宅用户,高价值住宅,安装需求,81,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_872BF0E3,douyin,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 16:43:16,,,,
PV_LEAD_1899EB3C,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_C40A2B02,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_205233C4,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_0B2C2E90,douyin,光伏发电靠谱吗？我朋友说用几年就不行了，是真的吗？,四川德阳,,四川德阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 16:43:16,,,,
PV_LEAD_2F6E4E22,douyin,光伏发电靠谱吗？我朋友说用几年就不行了，是真的吗？,四川德阳,,四川德阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 16:43:16,,,,
PV_LEAD_F4EDD10F,douyin,我在成都这边，家里是别墅，想装一套光伏发电，能报个价吗？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_4E22E3B5,douyin,绵阳有没有做光伏安装的？大概多少钱一平方？,四川绵阳,,四川绵阳,家庭用户,普通住宅,价格咨询|安装需求,86,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_40D75A9B,douyin,重庆渝北的，叠拼别墅，装了光伏一年能省多少电费？,重庆,,重庆,别墅用户,别墅,安装需求|收益关注,81,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_32954643,douyin,光伏发电靠谱吗？我朋友说用几年就不行了，是真的吗？,四川德阳,,四川德阳,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 16:43:16,,,,
PV_LEAD_9EC78C35,douyin,我在成都开了个民宿，装光伏能省多少钱？有联系方式吗,四川成都,,四川成都,小商业用户,商业建筑,价格咨询|安装需求|联系方式请求|收益关注,94,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_33CDB178,douyin,农村自建房想装光伏，有没有补贴啊？,四川德阳,,四川德阳,家庭用户,普通住宅,安装需求|政策了解,86,S,True,high,new,2026-07-20 16:43:16,,,,
PV_LEAD_2AC80909,douyin,我在成都武侯区别墅，想装一套光伏，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,100,S,True,high,new,2026-07-20 16:43:17,,,,
PV_LEAD_7C234138,douyin,重庆渝北的高价值住宅，想了解一下光伏怎么装,重庆,,重庆,家庭用户,普通住宅,,71,A,True,medium,new,2026-07-20 16:43:17,,,,
PV_LEAD_37C71BDF,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,66,A,True,medium,new,2026-07-20 16:43:17,,,,
PV_LEAD_625C8895,douyin,成都别墅想装光伏，怎么联系？,四川成都,,四川成都,别墅用户,别墅,安装需求|联系方式请求,96,S,True,high,new,2026-07-20 16:43:17,,,,
PV_LEAD_BBDC2997,douyin,成都别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 16:43:17,,,,
PV_LEAD_E42DA76F,douyin,我家在成都郊区别墅，想装一套光伏系统，能报个价吗？电话联系138xxxx,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,91,S,True,high,new,2026-07-20 16:43:18,,,,
PV_LEAD_8BD9C4CC,douyin,农村自建房想装光伏发电，大概多少钱？有补贴吗,重庆,,重庆,家庭用户,普通住宅,价格咨询|安装需求|政策了解,81,S,True,high,new,2026-07-20 16:43:18,,,,
PV_LEAD_AC9B4B5D,xiaohongshu,光伏发电靠谱吗？想了解一下,贵州贵阳,,贵州贵阳,家庭用户,普通住宅,,66,A,True,medium,new,2026-07-20 16:43:18,,,,
PV_LEAD_3776F5C8,douyin,别墅想装光伏，报价多少？,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求,96,S,True,high,new,2026-07-20 16:43:18,,,,
PV_LEAD_1B4B330C,douyin,别墅光伏安装报价联系电话,四川成都,,四川成都,别墅用户,别墅,价格咨询|安装需求|联系方式请求,81,S,True,high,new,2026-07-20 16:43:18,,,,
PV_LEAD_059D01A9,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:54:31,,,,
PV_LEAD_C1B52659,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:54:31,,,,
PV_LEAD_66BF7AC0,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:54:31,,,,
PV_LEAD_98FDE482,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:54:31,,,,
PV_LEAD_4B98A744,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:54:31,,,,
PV_LEAD_F20FB3A3,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:54:32,,,,
PV_LEAD_622E40DC,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:54:32,,,,
PV_LEAD_70096059,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:54:32,,,,
PV_LEAD_8E48AB9A,douyin,想装光伏，了解一下,四川成都,,四川成都,家庭用户,普通住宅,安装需求,86,S,True,high,new,2026-07-20 16:54:32,,,,
